what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486017595590
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486017601364
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1486017601402
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1486017605626
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486017608216
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486017622055
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1486017622093
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1486017628773
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486017637159
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486017640085
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1486017640116
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1486017641086
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1486017659962
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1486017718937
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1486017735567
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486017738870
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486017740664
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1486017740688
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1486017750900
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486017752466
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486017757534
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1486017757561
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1486017762649
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486017764396
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486017766734
