what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1486014573373
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1486014586143
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1486014604013
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1486014604299
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1486014604388
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486014609556
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486014612510
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486014613580
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486014615029
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486014618755
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486014635822
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486014639867
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486014640858
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486014645079
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486014646058
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486014647763
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486014661559
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1486014663139
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486014667699
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486014669431
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486014669683
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486014670123
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1486014670127
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1486014672139
started,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.tasks",1486014673033
