what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1486027168175
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1486027171247
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1486027213279
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1486027219703
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1486027224045
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1486027227084
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1486027229218
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1486027231789
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486027235279
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486027247287
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1486027248323
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486027282021
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486027317099
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1486027322339
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1486027334734
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1486027334995
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1486027341304
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486027376878
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486035752637
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1486035757569
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1486035762701
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486035766862
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486035767451
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486035768713
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1486036604045
